"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Velocità media (m/s)","Velocità raffica (m/s)","Settore prevalente","Durata calma (min)","Tempo permanenza (min)","Vento classe","Radiazione globale (MJ/m²)","Radiazione classe"
"2021-07-16","1.5","-0.2","-1.3","MZ00","4.1","11.6","","270","","MZZ00Z","20.7","MZ"
"2021-07-17","7.7","3.5","-0.4","MZ00","2.7","8.8","NNW","0","440","MZZZZZ","27.6","MZ"
"2021-07-18","8.8","6.2","3.9","MZ00","2.8","7.6","SE","30","340","MZZZZZ","17.8","MZ"
"2021-07-19","8.3","5.0","3.1","MZ00","3.9","10.3","NNW","0","330","MZZZZZ","15.2","MZ"
"2021-07-20","9.1","5.7","3.0","MZ00","3.9","9.9","WNW","20","700","MZZZZZ","34.0","MZ"
"2021-07-21","9.7","6.2","3.5","MZ00","2.8","9.8","SW","0","320","MZZZZZ","31.3","MZ"
"2021-07-22","10.5","6.2","4.0","MZ00","4.3","15.0","WNW","20","520","MZZZZZ","29.0","MZ"
"2021-07-23","10.9","7.1","4.0","MZ00","8.5","24.9","NW","0","950","MZZZZZ","24.0","MZ"
"2021-07-24","8.6","5.6","3.3","MZ00","6.0","18.6","SSW","0","520","MZZZZZ","15.5","MZ"
"2021-07-25","6.9","3.5","1.8","MY**","4.0","10.9","S","0","400","MYYYYY","14.9","MY"
"2021-07-26","5.7","2.3","1.3","MZ00","3.3","12.2","SSE","0","310","MZZZZZ","10.8","MZ"
"2021-07-27","5.1","2.9","1.5","MZ00","4.8","15.7","S","20","630","MZZZZZ","11.7","MZ"
"2021-07-28","6.1","3.0","0.1","MZ00","5.0","14.7","WNW","0","690","MZZZZZ","21.8","MZ"
"2021-07-29","9.0","5.4","2.9","MY**","5.9","17.0","WNW","10","850","MYYYYY","31.1","MY"
"2021-07-30","7.2","4.7","2.2","MZ00","4.8","22.8","WNW","30","820","MZZZZZ","15.2","MZ"
"2021-07-31","6.6","3.0","-0.2","MZ00","3.6","16.6","WNW","0","520","MZZZZZ","21.6","MZ"
"2021-08-01","-0.1","-1.2","-3.4","MZ00","4.6","13.0","","230","","MZZ00Z","12.8","MZ"
"2021-08-02","2.1","-1.5","-4.2","MZ00","","","","","","M00000","25.2","MZ"
"2021-08-03","2.9","-0.6","-3.2","MZ00","3.3","15.1","WNW","70","450","MZZYYZ","22.4","MZ"
"2021-08-04","2.3","0.0","-1.6","MZ00","4.6","18.7","","260","","MZZ00Z","8.5","MZ"
"2021-08-05","1.9","-0.8","-2.7","MZ00","7.1","19.9","","150","","MZZ00Z","22.8","MZ"
"2021-08-06","7.6","2.4","-1.9","MZ00","5.6","20.6","WNW","0","610","MZZZZZ","28.9","MZ"
"2021-08-07","4.0","2.0","-1.4","MZZ0","7.0","22.9","WNW","0","330","MZZZZZ","6.8","MZ"
"2021-08-08","3.7","1.4","-1.9","MZ00","4.1","17.5","WNW","20","340","MZZYYZ","29.9","MZ"
"2021-08-09","7.2","4.1","1.4","MZ00","4.7","13.8","WNW","20","790","MZZZZZ","29.7","MZ"
"2021-08-10","8.0","4.9","2.5","MZ00","8.9","19.5","WNW","0","1290","MZZZZZ","28.5","MZ"
"2021-08-11","9.7","6.3","4.1","MZ00","9.4","24.7","NW","0","700","MZZZZZ","26.7","MZ"
"2021-08-12","10.8","7.0","2.2","MZ00","7.2","24.0","NW","0","830","MZZZZZ","22.8","MZ"
"2021-08-13","12.2","7.6","5.2","MZ00","6.6","21.5","WNW","0","590","MZZZZZ","22.0","MZ"
"2021-08-14","11.8","8.1","5.3","MZ00","5.4","18.0","NW","10","510","MZZZZZ","26.8","MZ"
"2021-08-15","11.9","8.8","6.4","MZ00","5.5","22.8","WNW","40","970","MZZZZZ","28.1","MZ"
"2021-08-16","7.7","3.9","-1.1","MZ00","6.6","21.7","WNW","30","510","MZZZZZ","25.4","MZ"
"2021-08-17","8.0","3.0","-1.8","MZ00","5.1","15.4","NW","0","630","MZZZZZ","27.9","MZ"
"2021-08-18","7.8","4.1","0.6","MZ00","2.8","10.8","WNW","20","370","MZZZZZ","26.5","MZ"
"2021-08-19","8.4","4.2","1.9","MZ00","3.3","12.1","WNW","0","570","MZZZZZ","28.0","MZ"
"2021-08-20","8.5","4.2","1.5","MZ00","3.5","12.6","WNW","40","510","MZZZZZ","24.6","MZ"
"2021-08-21","9.0","5.4","2.7","MZ00","3.8","11.7","WNW","0","730","MZZZZZ","26.7","MZ"
"2021-08-22","5.6","3.3","-0.5","MZ00","7.2","21.7","WNW","0","910","MZZZZZ","10.6","MZ"
"2021-08-23","8.0","3.2","-0.6","MZ00","4.3","14.7","NW","10","450","MZZZZZ","26.9","MZ"
"2021-08-24","3.2","0.8","-1.0","MZ00","4.0","11.7","SSE","20","600","MZZZZZ","8.6","MZ"
"2021-08-25","4.1","0.6","-1.4","MZ00","3.3","10.0","","290","","MZZ00Z","16.5","MZ"
"2021-08-26","5.7","2.3","0.1","MZ00","7.4","21.7","NNW","0","650","MZZZZZ","26.1","MZ"
"2021-08-27","5.6","2.5","-1.3","MZ00","4.6","25.8","NW","20","560","MZZYYZ","26.5","MZ"
"2021-08-28","2.2","-1.6","-4.0","MZ00","5.0","13.8","NW","10","550","MZZYYZ","20.7","MZ"
"2021-08-29","2.8","-1.0","-3.5","MZ00","4.6","12.7","NNW","10","570","MZZYYZ","23.4","MZ"
"2021-08-30","4.6","0.7","-1.3","MZ00","3.3","10.7","NW","30","520","MZZYYZ","24.0","MZ"
"2021-08-31","4.8","0.4","-1.9","MZ00","3.1","11.3","NW","60","350","MZZYYZ","21.2","MZ"
"2021-09-01","5.0","0.9","-1.8","MZ00","3.2","9.7","SSE","20","600","MZZZZZ","17.2","MZ"
"2021-09-02","5.0","1.5","-0.4","MZ00","4.1","10.1","SSE","10","790","MZZZZZ","20.5","MZ"
"2021-09-03","3.2","0.8","-0.1","MZ00","3.5","9.3","SSE","40","750","MZZZZZ","6.6","MZ"
"2021-09-04","4.3","1.4","-0.2","MZ00","2.5","5.8","SE","0","440","MZZZZZ","12.0","MZ"
"2021-09-05","4.7","1.9","0.4","MZ00","2.6","7.4","NNW","0","510","MZZZZZ","11.7","MZ"
"2021-09-06","4.8","2.2","0.7","MZ00","2.5","8.3","NNW","0","520","MZZZZZ","12.8","MZ"
"2021-09-07","6.1","2.8","0.6","MZ00","2.8","9.7","WNW","30","480","MZZZZZ","22.1","MZ"
"2021-09-08","4.4","1.2","-0.7","MZ00","3.8","10.7","SSE","10","900","MZZZZZ","17.8","MZ"
"2021-09-09","4.2","1.3","0.1","MZ00","3.6","9.0","SSE","10","570","MZZZZZ","8.7","MZ"
"2021-09-10","0.9","0.4","-0.3","MZ00","4.4","10.2","SSE","0","480","MZZZZZ","5.2","MZ"
"2021-09-11","5.1","1.3","-1.6","MZ00","2.5","8.1","NW","10","430","MYZYYY","18.3","MY"
"2021-09-12","5.4","2.0","0.3","MZ00","3.0","9.1","SSE","0","400","MZZZZZ","17.6","MZ"
"2021-09-13","6.9","3.3","0.9","MZ00","3.3","11.9","WNW","20","400","MZZZZZ","20.6","MZ"
"2021-09-14","6.1","3.5","2.2","MZ00","2.9","8.9","S","0","310","MZZZZZ","12.8","MZ"
"2021-09-15","5.0","3.2","0.7","MZ00","3.6","18.3","SSW","20","340","MZZZZZ","10.6","MZ"
"2021-09-16","3.2","1.3","0.1","MZ00","4.1","13.7","NW","10","540","MZZZZZ","7.4","MZ"
"2021-09-17","5.8","2.0","-0.3","MZ00","3.8","8.8","NW","0","430","MZZZZZ","21.2","MZ"
"2021-09-18","5.6","2.2","-0.5","MY**","2.7","10.1","WNW","40","270","MYYYYY","17.5","MY"
"2021-09-19","0.6","-3.8","-5.6","MZ00","7.4","17.7","NW","0","710","MZZYYZ","12.8","MZ"
"2021-09-20","-1.2","-3.1","-4.4","MZ00","","","","","","M00000","9.0","MZ"
"2021-09-21","1.5","-2.3","-4.4","MZ00","","","","","","M00000","12.6","MZ"
"2021-09-22","7.2","4.4","1.4","MZ00","2.8","7.4","SSE","0","720","MZZZZZ","20.1","MZ"
"2021-09-23","7.8","4.1","2.6","MZ00","3.5","8.0","NW","10","660","MZZZZZ","20.1","MZ"
"2021-09-24","6.5","4.3","1.9","MZ00","3.2","9.7","NW","10","540","MZZZZZ","19.6","MZ"
"2021-09-25","8.4","4.3","1.0","MZ00","2.7","12.0","SSW","20","370","MZZZZZ","13.6","MZ"
"2021-09-26","2.1","-0.4","-1.9","MZ00","5.4","18.0","WNW","0","430","MZZYYZ","5.1","MZ"
"2021-09-27","3.4","1.3","-0.7","MZ00","5.9","14.2","WNW","0","530","MZZZZZ","16.5","MZ"
"2021-09-28","1.5","0.0","-1.7","MZ00","7.5","13.9","SSE","0","920","MZZYYZ","11.5","MZ"
"2021-09-29","-1.5","-2.9","-5.2","MZ00","8.2","20.6","WNW","0","600","MZZYYZ","17.1","MZ"
"2021-09-30","4.0","0.8","-2.3","MZ00","3.7","14.0","WNW","0","370","MZZZZZ","18.3","MZ"
"2021-10-01","1.3","-1.4","-3.4","MZ00","3.8","9.7","SSE","10","610","MZZYYZ","9.7","MZ"
"2021-10-02","0.7","-1.6","-2.8","MZ00","","","","","","M00000","10.9","MZ"
"2021-10-03","-0.5","-1.7","-2.6","MZ00","","","","","","M00000","2.1","MZ"
"2021-10-04","-0.3","-1.4","-3.4","MZ00","","","","","","M00000","1.8","MZ"
"2021-10-05","-1.5","-3.6","-7.9","MZ00","","","","","","M00000","2.9","MZ"
"2021-10-06","-7.6","-9.3","-10.2","MZ00","","","","","","M00000","4.4","MZ"
"2021-10-07","-3.9","-7.5","-9.8","MZ00","","","","","","M00000","9.6","MZ"
"2021-10-08","-0.4","-2.1","-4.2","MZ00","","","","","","M00000","12.6","MZ"
"2021-10-09","0.1","-2.0","-3.8","MZ00","3.4","7.7","NNW","0","480","MZZYYZ","18.8","MZ"
"2021-10-10","-0.7","-2.9","-4.4","MZ00","9.1","20.6","NNW","0","990","MZZYYZ","17.4","MZ"
"2021-10-11","1.0","-0.7","-3.0","MZ00","7.5","14.9","NNW","0","1030","MZZYYZ","16.6","MZ"
"2021-10-12","-2.5","-4.9","-8.6","MZ00","5.3","13.2","NNW","0","900","MZZYYZ","15.2","MZ"
"2021-10-13","-5.5","-7.6","-10.6","MZ00","7.1","16.2","NNW","0","850","MZZYYZ","17.4","MZ"
"2021-10-14","1.0","-2.4","-6.8","MZ00","5.4","12.1","NNW","0","650","MZZYYZ","15.9","MZ"
"2021-10-15","0.4","-2.2","-4.9","MZ00","6.3","16.6","NNW","0","690","MZZYYZ","15.4","MZ"
"2021-10-16","-0.7","-3.1","-4.5","MZ00","4.0","7.9","N","0","450","MZZYYZ","15.6","MZ"
"2021-10-17","1.9","-0.3","-1.8","MZ00","3.0","7.5","NNW","10","480","MZZYYZ","15.5","MZ"
"2021-10-18","3.0","0.5","-2.6","MZ00","2.7","8.6","NW","20","470","MZZZZZ","14.7","MZ"
"2021-10-19","5.1","3.5","0.8","MZ00","4.1","11.2","NW","30","490","MZZZZZ","11.9","MZ"
"2021-10-20","5.5","2.8","-0.5","MZ00","5.3","20.6","WNW","10","450","MYZYYY","13.1","MY"
"2021-10-21","0.8","-4.3","-8.0","MZ00","10.9","31.5","WNW","0","1080","MZZYYZ","14.2","MZ"
"2021-10-22","-3.2","-5.1","-7.4","MZ00","4.5","12.5","NW","0","670","MZZYYZ","14.5","MZ"
"2021-10-23","-0.9","-3.3","-5.0","MZ00","3.9","12.1","SE","20","510","MZZYYZ","14.2","MZ"
"2021-10-24","0.0","-3.3","-5.4","MZ00","7.5","13.5","SE","0","1020","MZZYYZ","14.1","MZ"
"2021-10-25","0.2","-3.3","-5.1","MZ00","4.8","14.2","SSE","0","420","MZZYYZ","13.3","MZ"
"2021-10-26","-2.9","-4.8","-6.1","MZ00","4.2","11.6","NW","20","500","MZZYYZ","13.5","MZ"
"2021-10-27","0.2","-3.2","-6.0","MZ00","3.4","10.2","SE","40","580","MZZYYZ","13.1","MZ"
"2021-10-28","-2.8","-4.8","-7.0","MZ00","8.1","13.9","SE","0","1290","MZZYYZ","12.0","MZ"
"2021-10-29","-6.0","-7.1","-8.6","MZ00","9.6","16.1","SE","0","1320","MZZYYZ","5.4","MZ"
"2021-10-30","-2.0","-5.8","-8.7","MZ00","","","","","","M00000","3.0","MZ"
"2021-10-31","-2.7","-3.6","-4.5","MZ00","","","","","","M00000","5.5","MZ"
"2021-11-01","-3.5","-6.3","-12.0","MZ00","0.0","","","","","MY0000","5.4","MZ"
"2021-11-02","-8.9","-10.5","-11.5","MZ00","","","","","","M00000","10.8","MZ"
"2021-11-03","-8.0","-10.2","-13.4","MZ00","","","","","","M00000","4.6","MZ"
"2021-11-04","-13.2","-14.2","-15.1","MZ00","1.5","4.5","","280","","MZZ00Z","11.0","MZ"
"2021-11-05","-9.5","-12.0","-14.0","MZ00","2.4","10.8","","550","","MZZ00Z","10.8","MZ"
"2021-11-06","-4.4","-8.9","-12.9","MZ00","4.8","10.9","","0","","MZZ00Z","11.9","MZ"
"2021-11-07","-0.4","-3.5","-6.6","MZ00","3.8","9.8","N","10","530","MZZYYZ","11.6","MZ"
"2021-11-08","-1.0","-4.9","-8.2","MZ00","4.9","11.5","NNW","0","320","MZZYYZ","11.4","MZ"
"2021-11-09","-3.6","-6.4","-9.1","MZ00","","19.2","","","","M0Z000","6.9","MZ"
"2021-11-10","-2.9","-4.2","-6.4","MZ00","","","","","","M00000","4.0","MZ"
"2021-11-11","-3.1","-4.5","-5.6","MZ00","","","","","","M00000","8.6","MZ"
"2021-11-12","-2.2","-3.8","-5.6","MZ00","","","","","","M00000","4.8","MZ"
"2021-11-13","-5.0","-6.8","-9.9","MZ00","","","","","","M00000","4.6","MZ"
"2021-11-14","-8.1","-9.1","-10.6","MZ00","","","","","","M00000","3.4","MZ"
"2021-11-15","-6.4","-7.3","-8.5","MZ00","","","","","","M00000","1.7","MZ"
"2021-11-16","-4.6","-6.7","-8.0","MZ00","","","","","","M00000","3.4","MZ"
"2021-11-17","-3.9","-5.4","-6.8","MZ00","","","","","","M00000","4.3","MZ"
"2021-11-18","-1.9","-5.7","-7.8","MZ00","","","","","","M00000","4.0","MZ"
"2021-11-19","1.8","-0.5","-2.7","MZ00","","","","","","M00000","8.6","MZ"
"2021-11-20","1.3","0.3","-1.1","MZ00","3.3","7.9","NNW","10","400","MZZYYZ","8.6","MZ"
"2021-11-21","-0.6","-4.5","-9.2","MZ00","3.5","9.8","SSW","0","340","MZZYYZ","7.4","MZ"
"2021-11-22","-7.5","-8.7","-9.6","MZ00","","","","","","M00000","3.8","MZ"
"2021-11-23","-7.4","-8.6","-9.5","MZ00","","","","","","M00000","5.4","MZ"
"2021-11-24","-6.0","-9.4","-10.9","MZ00","","","","","","M00000","9.2","MZ"
"2021-11-25","-8.5","-9.5","-10.9","MZ00","","","","","","M00000","2.6","MZ"
"2021-11-26","-9.7","-12.0","-15.9","MZ00","","","","","","M00000","3.3","MZ"
"2021-11-27","-14.2","-15.9","-20.0","MZ00","","","","","","M00000","4.7","MZ"
"2021-11-28","-18.3","-19.1","-20.3","MZ00","","","","","","M00000","3.9","MZ"
"2021-11-29","-19.1","-19.9","-21.1","MZ00","10.3","23.9","NW","0","920","MZZYYZ","3.4","MZ"
"2021-11-30","-7.9","-12.1","-19.5","MZ00","12.1","27.8","NNW","0","910","MZZYYZ","4.3","MZ"
"2021-12-01","-4.8","-9.1","-13.5","MZ00","7.1","21.5","NW","0","770","MZZYYZ","5.7","MZ"
"2021-12-02","-13.1","-16.3","-20.0","MZ00","6.9","19.3","NW","0","990","MZZYYZ","4.8","MZ"
"2021-12-03","-8.0","-14.4","-20.4","MZ00","10.0","28.0","NNW","0","1010","MZZYYZ","4.5","MZ"
"2021-12-04","-7.4","-9.5","-16.5","MZ00","12.1","26.2","NW","0","780","MZZYYZ","4.3","MZ"
"2021-12-05","-16.3","-18.1","-19.0","MZ00","","","","","","M00000","4.0","MZ"
"2021-12-06","-11.6","-17.2","-19.0","MZ00","","","","","","M00000","5.7","MZ"
"2021-12-07","-7.6","-11.2","-15.7","MZ00","17.2","53.5","NW","10","720","MZZYYZ","7.0","MZ"
"2021-12-08","-8.2","-14.0","-16.8","MZ00","7.4","16.8","NNW","0","420","MZZYYZ","3.7","MZ"
"2021-12-09","-15.1","-17.8","-18.8","MZ00","10.0","22.3","NNW","0","950","MZZYYZ","5.2","MZ"
"2021-12-10","-11.8","-15.0","-18.8","MZ00","12.2","38.5","NW","0","780","MZZYYZ","4.3","MZ"
"2021-12-11","-14.6","-16.9","-19.2","MZ00","11.4","21.3","NNW","0","1010","MZZYYZ","4.0","MZ"
"2021-12-12","-0.7","-6.2","-13.7","MZ00","10.6","24.8","NNW","0","980","MZZYYZ","6.6","MZ"
"2021-12-13","-1.3","-2.9","-4.2","MZ00","3.9","9.9","NNW","0","580","MZZYYZ","6.7","MZ"
"2021-12-14","-1.7","-3.3","-5.5","MZ00","6.5","12.4","NNW","0","790","MZZYYZ","6.7","MZ"
"2021-12-15","0.2","-1.5","-5.0","MZ00","2.7","13.1","N","50","430","MZZYYZ","6.0","MZ"
"2021-12-16","0.0","-2.0","-6.3","MZ00","5.7","13.3","N","0","750","MZZYYZ","6.8","MZ"
"2021-12-17","0.4","-2.7","-6.6","MZ00","5.4","14.5","SE","10","480","MZZYYZ","6.8","MZ"
"2021-12-18","0.9","-0.6","-2.1","MZ00","3.5","9.6","NNW","0","410","MZZYYZ","6.7","MZ"
"2021-12-19","-1.8","-3.2","-4.4","MZ00","2.2","7.1","SE","30","380","MZZYYZ","6.6","MZ"
"2021-12-20","-2.5","-4.3","-6.2","MZ00","5.1","13.3","NNW","0","430","MZZYYZ","6.7","MZ"
"2021-12-21","-4.0","-6.4","-8.8","MZ00","8.3","18.8","NW","0","750","MZZYYZ","6.8","MZ"
"2021-12-22","-2.1","-5.6","-8.9","MZ00","4.2","16.6","NNW","0","480","MZZYYZ","6.8","MZ"
"2021-12-23","-1.8","-4.8","-6.6","MZ00","7.2","19.1","NW","0","600","MZZYYZ","5.0","MZ"
"2021-12-24","-4.7","-6.7","-8.9","MZ00","7.6","20.5","NW","0","790","MZZYYZ","4.7","MZ"
"2021-12-25","-8.0","-8.8","-9.9","MZ00","4.5","13.3","WNW","0","600","MZZYYZ","2.8","MZ"
"2021-12-26","-8.8","-9.9","-10.6","MZ00","4.8","15.1","NW","10","590","MZZYYZ","3.5","MZ"
"2021-12-27","-6.8","-9.3","-11.2","MZ00","8.4","27.2","WNW","20","590","MZZYYZ","3.9","MZ"
"2021-12-28","-5.8","-7.7","-10.2","MZ00","17.7","42.4","NW","0","890","MZZYYZ","3.4","MZ"
"2021-12-29","-2.2","-4.7","-8.7","MZ00","18.5","44.3","NW","0","890","MZZYYZ","2.5","MZ"
"2021-12-30","1.3","-2.4","-4.4","MZ00","8.3","23.9","NNW","0","1050","MZZYYZ","7.9","MZ"
"2021-12-31","1.6","0.1","-1.5","MZ00","11.2","29.9","NNW","0","730","MZZZZZ","6.8","MZ"
"2022-01-01","3.2","1.7","-0.1","AZ00","6.8","18.2","NW","0","650","AZ0ZZZ","7.0","AZ"
"2022-01-02","1.2","-2.0","-5.9","AZ00","10.2","28.8","NW","0","830","AZ0YYZ","6.2","AZ"
"2022-01-03","-3.0","-5.0","-7.2","AZ00","16.3","34.4","NW","0","840","AZ0YYZ","6.4","AZ"
"2022-01-04","-3.1","-4.8","-7.5","AZ00","13.8","32.4","WNW","0","1050","AZ0YYZ","5.2","AZ"
"2022-01-05","-6.6","-15.1","-21.0","AZ00","7.8","18.8","NNW","0","790","AZ0YYZ","6.6","AZ"
"2022-01-06","-10.5","-14.8","-19.7","AZ00","4.5","16.6","N","40","510","AZ0YYZ","7.4","AZ"
"2022-01-07","-9.6","-14.0","-18.6","AZ00","11.4","32.2","NW","0","870","AZ0YYZ","6.9","AZ"
"2022-01-08","-10.8","-15.1","-18.4","AZ00","19.0","48.2","NW","0","960","AZ0YYZ","6.9","AZ"
"2022-01-09","-11.2","-16.6","-18.4","AZ00","17.7","38.4","NW","0","760","AZ0YYZ","4.0","AZ"
"2022-01-10","-12.1","-17.2","-19.3","AZ00","6.1","15.3","N","0","620","AZ0YYZ","8.1","AZ"
"2022-01-11","-7.3","-9.7","-12.7","AZ00","5.0","14.0","N","10","770","AZ0YYZ","7.8","AZ"
"2022-01-12","-6.7","-7.9","-8.9","AZ00","2.8","10.4","NNE","0","460","AZ0YYZ","7.9","AZ"
"2022-01-13","-3.4","-5.4","-6.9","AZ00","4.8","11.7","SE","0","510","AZ0YYZ","7.8","AZ"
"2022-01-14","1.1","-2.8","-5.6","AZ00","3.8","11.9","SE","90","530","AZ0YYZ","7.8","AZ"
"2022-01-15","0.0","-2.9","-4.2","AZ00","4.0","11.2","SE","60","510","AZ0YYZ","8.0","AZ"
"2022-01-16","-3.4","-8.2","-11.7","AZ00","10.5","29.4","NW","0","620","AZ0YYZ","8.4","AZ"
"2022-01-17","-3.5","-7.5","-9.4","AZ00","9.4","22.9","NNW","0","1060","AZ0YYZ","8.3","AZ"
"2022-01-18","-2.9","-4.4","-5.7","AZ00","4.6","9.3","SSE","0","810","AZ0YYZ","8.3","AZ"
"2022-01-19","-4.4","-7.7","-14.8","AZ00","3.5","11.3","WNW","10","580","AZ0YYZ","8.5","AZ"
"2022-01-20","-10.4","-13.1","-15.4","AZ00","8.3","17.1","NNW","0","1050","AZ0YYZ","9.2","AZ"
"2022-01-21","-6.8","-9.3","-12.5","AZ00","8.7","15.2","N","0","1080","AZ0YYZ","8.8","AZ"
"2022-01-22","-6.2","-7.6","-9.8","AZ00","5.9","13.8","N","10","660","AZ0YYZ","8.8","AZ"
"2022-01-23","-5.1","-6.3","-7.4","AZ00","2.9","10.3","NNW","80","280","AZ0YYZ","8.5","AZ"
"2022-01-24","-2.8","-4.8","-6.5","AZ00","2.1","7.1","N","10","260","AZ0YYZ","9.1","AZ"
"2022-01-25","-2.8","-4.8","-6.3","AZ00","5.1","10.7","NNW","10","680","AZ0YYZ","9.5","AZ"
"2022-01-26","-5.4","-6.7","-8.0","AZ00","6.8","13.7","NNW","0","850","AZ0YYZ","9.6","AZ"
"2022-01-27","-4.0","-5.4","-8.2","AZ00","8.3","18.0","NNW","0","520","AZ0YYZ","9.5","AZ"
"2022-01-28","-7.3","-9.3","-10.8","AZ00","11.1","26.9","NNW","0","1030","AZ0YYZ","9.8","AZ"
"2022-01-29","-4.2","-7.2","-10.1","AZ00","10.5","25.6","NNW","0","840","AZ0YYZ","9.4","AZ"
"2022-01-30","-3.7","-4.8","-6.1","AZ00","8.7","19.5","NNW","0","1180","AZ0YYZ","10.0","AZ"
"2022-01-31","-4.3","-12.6","-19.5","AZ00","22.1","50.9","NW","0","1030","AZ0YYZ","7.7","AZ"
"2022-02-01","-8.1","-13.0","-19.4","AZ00","13.8","33.8","NNW","0","970","AY*YYY","10.3","AY"
"2022-02-02","-3.6","-8.7","-10.3","AZ00","15.3","39.8","NNW","0","1270","AZ0YYZ","9.2","AZ"
"2022-02-03","-1.1","-3.2","-6.2","AZ00","9.0","20.4","WNW","10","620","AZ0YYZ","10.4","AZ"
"2022-02-04","-5.0","-7.3","-11.1","AZ00","8.2","22.0","WNW","0","580","AZ0YYZ","11.0","AZ"
"2022-02-05","-5.6","-9.7","-13.1","AZ00","6.1","12.8","NNW","0","770","AZ0YYZ","11.2","AZ"
"2022-02-06","-5.9","-9.1","-11.9","AZ00","13.6","37.7","NW","0","1080","AZ0YYZ","9.6","AZ"
"2022-02-07","-7.7","-10.8","-14.3","AZ00","20.6","60.8","NNW","0","600","AZ0YYZ","10.8","AZ"
"2022-02-08","0.4","-3.6","-8.3","AZ00","10.2","22.0","N","0","940","AZ0YYZ","11.8","AZ"
"2022-02-09","1.7","0.7","-0.8","AZ00","5.4","13.9","NNW","0","820","AZ0ZZZ","11.9","AZ"
"2022-02-10","-0.3","-5.7","-10.2","AZ00","5.0","18.4","NW","10","520","AZ0YYZ","12.1","AZ"
"2022-02-11","-8.9","-11.1","-13.6","AZ00","9.3","26.6","NNW","0","390","AZ0YYZ","10.6","AZ"
"2022-02-12","-5.1","-10.0","-13.7","AZ00","4.5","9.7","SE","40","540","AZ0YYZ","12.8","AZ"
"2022-02-13","-5.8","-8.5","-11.8","AZ00","3.3","16.4","SW","10","470","AZ0YYZ","12.9","AZ"
"2022-02-14","-10.2","-11.6","-12.7","AZ00","4.7","18.0","S","10","240","AZ0YYZ","7.1","AZ"
"2022-02-15","-12.8","-15.3","-16.5","AZ00","9.7","19.5","NNW","0","1090","AZ0YYZ","7.8","AZ"
"2022-02-16","-3.1","-8.1","-15.0","AZ00","17.0","37.9","NW","0","1140","AZ0YYZ","10.8","AZ"
"2022-02-17","-2.9","-6.1","-7.8","AZ00","22.9","48.0","NW","0","1050","AY*YYY","12.7","AY"
"2022-02-18","-0.7","-3.2","-6.6","AZ00","13.8","35.1","WNW","0","800","AZ0YYZ","12.7","AZ"
"2022-02-19","-6.2","-9.8","-12.7","AZ00","9.6","20.3","NW","0","610","AZ0YYZ","12.7","AZ"
"2022-02-20","-6.6","-10.3","-13.3","AZ00","9.9","26.3","NNW","0","620","AZ0YYZ","15.4","AZ"
"2022-02-21","-9.6","-13.8","-16.2","AZ00","22.3","49.0","NW","0","1050","AZ0YYZ","6.9","AZ"
"2022-02-22","-5.3","-10.8","-15.6","AZ00","15.2","34.4","NNW","0","920","AZ0YYZ","14.9","AZ"
"2022-02-23","1.0","-3.7","-5.9","AZ00","4.5","14.1","NNW","20","360","AZ0YYZ","15.3","AZ"
"2022-02-24","-3.7","-7.4","-11.8","AZ00","6.1","27.5","NW","10","430","AZ0YYZ","12.9","AZ"
"2022-02-25","-11.0","-15.3","-19.2","AZ00","11.6","31.5","NW","0","950","AZ0YYZ","17.1","AZ"
"2022-02-26","-8.5","-14.2","-19.4","AZ00","7.2","17.6","N","10","490","AZ0YYZ","16.1","AZ"
"2022-02-27","-7.2","-12.6","-17.7","AZ00","6.6","12.9","N","0","640","AZ0YYZ","16.8","AZ"
"2022-02-28","-3.6","-7.7","-17.0","AZ00","5.4","12.4","N","0","520","AZ0YYZ","16.2","AZ"
"2022-03-01","-6.3","-8.1","-9.5","AZ00","9.6","16.5","N","0","770","AZ0YYZ","16.7","AZ"
"2022-03-02","-5.4","-6.7","-8.3","AZ00","4.8","10.6","NNW","10","1050","AZ0YYZ","14.8","AZ"
"2022-03-03","-7.0","-9.5","-12.0","AZ00","4.6","11.1","N","0","490","AZ0YYZ","16.8","AZ"
"2022-03-04","-9.8","-11.7","-13.4","AZ00","6.7","15.6","N","0","710","AZ0YYZ","17.4","AZ"
"2022-03-05","-12.2","-13.6","-14.7","AZ00","5.1","12.1","N","0","1160","AZ0YYZ","17.9","AZ"
"2022-03-06","-12.9","-14.4","-16.5","AZ00","4.5","10.5","N","0","740","AZ0YYZ","17.8","AZ"
"2022-03-07","-8.3","-11.3","-14.9","AZ00","1.9","5.4","N","80","310","AZ0YYZ","18.0","AZ"
"2022-03-08","-8.0","-9.2","-10.8","AZ00","3.8","7.8","NW","50","480","AZ0YYZ","18.7","AZ"
"2022-03-09","-3.9","-7.3","-9.8","AZ00","4.0","7.7","NNW","0","560","AZ0YYZ","18.5","AZ"
"2022-03-10","-2.0","-6.7","-12.0","AZ00","4.1","13.6","SSE","10","420","AZ0YYZ","18.6","AZ"
"2022-03-11","-11.2","-13.8","-15.2","AZ00","6.4","16.1","SSE","0","670","AZ0YYZ","8.9","AZ"
"2022-03-12","-12.5","-13.8","-15.0","AZ00","4.4","9.9","SE","0","980","AZ0YYZ","9.4","AZ"
