"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"1994-06-07","18.5","12.5","6.6","M000","0.0","MZ","88","67","44","M000"
"1994-06-08","15.9","11.3","7.3","M000","0.4","MZ","100","84","60","M000"
"1994-06-09","13.7","8.7","2.2","M000","3.0","MZ","100","73","25","M000"
"1994-06-10","13.3","7.2","0.5","M000","1.0","MZ","100","66","43","M000"
"1994-06-11","8.6","4.2","1.8","M000","9.2","MZ","100","89","44","M000"
"1994-06-12","11.1","7.6","3.8","M000","0.2","MZ","100","80","55","M000"
"1994-06-13","14.9","9.6","2.7","M000","0.2","MZ","100","80","51","M000"
"1994-06-14","15.5","10.5","5.1","M000","0.2","MY","100","88","64","M000"
"1994-06-15","18.5","12.4","6.6","M000","0.0","MZ","99","77","47","M000"
"1994-06-16","17.8","12.1","6.8","M000","0.0","MZ","97","68","46","M000"
"1994-06-17","19.4","12.9","6.7","M000","0.0","MZ","90","48","22","M000"
"1994-06-18","18.7","13.2","6.5","M000","0.0","MZ","100","69","29","M000"
"1994-06-19","17.8","11.9","7.2","M000","40.4","MY","100","90","66","M000"
"1994-06-20","16.6","11.7","6.3","M000","0.2","MZ","99","80","56","M000"
"1994-06-21","17.9","12.8","9.1","M000","0.0","MZ","100","79","54","M000"
"1994-06-22","21.1","15.1","9.3","M000","0.0","MZ","99","77","50","M000"
"1994-06-23","22.8","16.9","11.4","M000","0.0","MZ","98","75","51","M000"
"1994-06-24","20.9","16.2","12.8","M000","0.0","MZ","98","82","62","M000"
"1994-06-25","20.2","14.5","11.0","M000","1.4","MZ","99","79","54","M000"
"1994-06-26","13.1","10.5","9.0","M000","75.2","MZ","100","97","80","M000"
"1994-06-27","14.9","10.5","8.7","M000","32.0","MZ","100","98","66","M000"
"1994-06-28","20.1","13.5","8.0","M000","0.0","MZ","100","78","48","M000"
"1994-06-29","22.9","16.1","10.1","M000","0.0","MZ","88","66","41","M000"
"1994-06-30","23.1","17.1","11.2","M000","0.0","MZ","92","65","35","M000"
"1994-07-01","22.8","16.8","11.8","M000","0.0","MZ","96","75","50","M000"
"1994-07-02","23.2","17.4","11.4","M000","0.0","MZ","100","81","59","M000"
"1994-07-03","25.7","18.7","12.3","M000","0.0","MZ","95","73","42","M000"
"1994-07-04","25.4","18.5","12.3","M000","0.0","MZ","93","69","38","M000"
"1994-07-05","24.1","18.7","12.3","M000","0.0","MZ","79","49","19","M000"
"1994-07-06","21.4","15.5","11.1","M000","2.0","MZ","100","74","47","M000"
"1994-07-07","21.1","15.3","9.0","M000","0.0","MZ","93","64","28","M000"
"1994-07-08","19.5","14.7","10.6","M000","0.0","MZ","97","81","59","M000"
"1994-07-09","19.1","13.9","9.2","M000","0.0","MZ","99","80","52","M000"
"1994-07-10","18.8","14.2","8.9","M000","0.0","MZ","100","81","60","M000"
"1994-07-11","18.8","14.1","9.0","M000","0.2","MZ","100","89","66","M000"
"1994-07-12","20.3","15.8","11.1","M000","0.2","MZ","100","80","58","M000"
"1994-07-13","20.9","16.3","11.9","M000","0.0","MZ","100","86","62","M000"
"1994-07-14","23.0","16.4","10.6","M000","0.0","MZ","100","82","54","M000"
"1994-07-15","23.2","17.1","11.3","M000","0.0","MZ","97","65","29","M000"
"1994-07-16","22.2","16.4","10.1","M000","0.0","MZ","99","77","50","M000"
"1994-07-17","23.5","16.7","11.7","M000","8.6","MY","100","83","62","M000"
"1994-07-18","21.4","15.6","11.1","M000","16.4","MZ","100","93","60","M000"
"1994-07-19","19.3","14.7","9.9","M000","0.0","MZ","100","82","52","M000"
"1994-07-20","16.6","12.7","9.8","M000","0.6","MZ","100","88","65","M000"
"1994-07-21","18.8","14.4","10.4","M000","0.4","MZ","100","87","65","M000"
"1994-07-22","21.3","15.3","9.5","M000","0.0","MZ","100","87","61","M000"
"1994-07-23","21.0","16.0","11.1","M000","0.0","MZ","100","85","59","M000"
"1994-07-24","20.8","15.0","11.0","M000","0.0","MZ","100","83","51","M000"
"1994-07-25","22.2","14.8","9.4","M000","4.8","MZ","99","76","38","M000"
"1994-07-26","23.0","16.9","10.5","M000","0.0","MZ","94","71","37","M000"
"1994-07-27","22.6","16.5","11.5","M000","4.6","MZ","100","78","47","M000"
"1994-07-28","22.1","15.9","11.5","M000","1.8","MZ","100","85","51","M000"
"1994-07-29","21.3","15.3","10.5","M000","5.2","MY","100","82","52","M000"
"1994-07-30","21.0","15.3","11.0","M000","0.2","MZ","92","75","41","M000"
"1994-07-31","20.2","15.3","10.9","M000","1.0","MZ","100","73","48","M000"
"1994-08-01","14.5","12.4","10.3","M000","21.0","MZ","100","98","90","M000"
"1994-08-02","21.8","15.2","9.5","M000","0.0","MZ","99","79","44","M000"
"1994-08-03","23.1","16.7","11.1","M000","0.0","MZ","93","73","48","M000"
"1994-08-04","24.4","17.7","12.0","M000","0.0","MZ","92","68","45","M000"
"1994-08-05","25.2","18.4","12.3","M000","0.0","MZ","89","63","36","M000"
"1994-08-06","25.2","18.6","13.9","M000","0.0","MZ","94","69","41","M000"
"1994-08-07","23.4","16.5","12.6","M000","7.2","MZ","98","80","51","M000"
"1994-08-08","20.6","16.1","12.5","M000","3.8","MZ","100","87","54","M000"
"1994-08-09","22.9","17.1","11.0","M000","0.2","MZ","100","89","66","M000"
"1994-08-10","19.8","15.6","12.0","M000","13.2","MY","100","96","72","M000"
"1994-08-11","19.2","13.9","9.7","M000","0.0","MZ","100","78","57","M000"
"1994-08-12","20.7","14.3","8.4","M000","0.0","MZ","87","63","29","M000"
"1994-08-13","18.7","13.2","8.9","M000","0.2","MZ","100","73","51","M000"
"1994-08-14","19.4","13.7","8.1","M000","0.0","MZ","100","76","46","M000"
"1994-08-15","20.5","13.9","7.3","M000","0.0","MZ","99","80","51","M000"
"1994-08-16","19.9","14.5","9.0","M000","0.0","MZ","98","80","59","M000"
"1994-08-17","18.9","13.5","9.5","M000","5.0","MZ","100","88","60","M000"
"1994-08-18","21.0","14.3","8.9","M000","0.0","MZ","93","39","11","M000"
"1994-08-19","21.6","14.2","7.2","M000","0.0","MZ","80","56","32","M000"
"1994-08-20","23.6","16.5","11.4","M000","0.0","MZ","89","59","31","M000"
"1994-08-21","22.7","15.1","10.1","M000","6.2","MZ","100","80","54","M000"
"1994-08-22","22.7","16.7","11.3","M000","0.2","MZ","100","82","44","M000"
"1994-08-23","23.4","16.4","11.9","M000","1.8","MZ","96","78","36","M000"
"1994-08-24","21.5","15.2","9.6","M000","5.6","MZ","100","77","41","M000"
"1994-08-25","19.7","12.4","7.8","M000","0.0","MZ","98","66","28","M000"
"1994-08-26","20.3","13.0","6.5","M000","0.0","MZ","91","65","38","M000"
"1994-08-27","20.9","14.4","9.1","M000","0.0","MZ","96","73","44","M000"
"1994-08-28","19.8","14.1","9.8","M000","0.6","MZ","97","84","63","M000"
"1994-08-29","20.6","14.4","9.3","M000","0.0","MZ","100","84","60","M000"
"1994-08-30","19.3","14.4","10.8","M000","3.2","MZ","100","89","59","M000"
"1994-08-31","14.8","11.9","8.6","M000","42.0","MZ","100","99","87","M000"
"1994-09-01","16.1","11.0","8.4","M000","13.4","MZ","100","97","79","M000"
"1994-09-02","11.3","8.8","5.8","M000","7.6","MZ","100","99","89","M000"
"1994-09-03","18.0","11.2","5.9","M000","0.0","MZ","100","79","39","M000"
"1994-09-04","17.5","12.0","8.4","M000","0.0","MZ","100","87","59","M000"
"1994-09-05","18.3","12.0","6.6","M000","0.2","MY","100","90","64","M000"
"1994-09-06","19.0","13.0","8.0","M000","0.2","MZ","100","89","66","M000"
"1994-09-07","16.2","13.1","11.4","M000","0.6","MZ","100","98","82","M000"
"1994-09-08","11.4","9.3","5.2","M000","28.0","MZ","100","97","52","M000"
"1994-09-09","16.2","9.5","3.4","M000","0.2","MZ","93","58","13","M000"
"1994-09-10","16.6","10.1","5.5","M000","0.0","MZ","100","79","49","M000"
"1994-09-11","16.4","10.6","4.9","M000","1.0","MZ","100","82","42","M000"
"1994-09-12","16.5","11.8","9.0","M000","8.0","MZ","100","93","62","M000"
"1994-09-13","13.3","10.3","7.9","M000","2.6","MZ","100","98","83","M000"
"1994-09-14","11.5","7.0","2.3","M000","50.2","MZ","100","95","69","M000"
"1994-09-15","11.8","6.6","1.8","M000","0.2","MZ","100","71","28","M000"
"1994-09-16","7.4","4.0","1.5","M000","1.4","MZ","100","76","42","M000"
"1994-09-17","11.4","6.2","0.5","M000","0.0","MZ","82","52","26","M000"
"1994-09-18","9.5","3.2","-1.4","M000","0.0","MZ","94","69","35","M000"
"1994-09-19","10.5","4.2","-0.1","M000","0.0","MZ","97","70","33","M000"
"1994-09-20","10.5","5.6","1.9","M000","1.0","MZ","100","84","53","M000"
"1994-09-21","6.1","4.7","3.9","M000","12.2","MZ","100","99","87","M000"
"1994-09-22","9.5","7.5","5.0","M000","28.8","MZ","100","100","91","M000"
"1994-09-23","12.0","10.2","8.5","M000","83.8","MZ","100","100","95","M000"
"1994-09-24","13.6","11.3","8.0","M000","20.8","MZ","100","100","90","M000"
"1994-09-25","15.9","10.1","5.6","M000","0.2","MY","100","94","69","M000"
"1994-09-26","11.9","9.0","6.4","M000","22.2","MZ","100","100","98","M000"
"1994-09-27","15.8","9.2","5.2","M000","0.2","MZ","100","94","69","M000"
"1994-09-28","15.0","9.7","5.9","M000","0.0","MZ","100","94","72","M000"
"1994-09-29","15.6","9.5","5.2","M000","0.2","MZ","100","91","65","M000"
"1994-09-30","12.3","9.8","8.7","M000","0.4","MZ","100","96","75","M000"
"1994-10-01","17.2","10.7","6.8","M000","0.0","MZ","100","92","63","M000"
"1994-10-02","14.7","10.6","7.2","M000","1.2","MZ","100","95","72","M000"
"1994-10-03","13.8","9.1","4.8","M000","0.2","MZ","100","87","48","M000"
"1994-10-04","13.7","7.1","2.5","M000","0.0","MZ","87","63","23","M000"
"1994-10-05","8.4","4.1","0.0","M000","0.0","MZ","100","87","66","M000"
"1994-10-06","6.6","3.0","-0.2","M000","0.0","MZ","100","96","79","M000"
"1994-10-07","1.7","-0.3","-2.7","M000","0.2","MZ","100","100","100","M000"
"1994-10-08","1.6","-1.3","-4.3","M000","0.4","MZ","100","96","83","M000"
"1994-10-09","8.8","1.7","-3.0","M000","0.0","MZ","100","89","67","M000"
"1994-10-10","12.9","4.6","-0.5","M000","0.0","MZ","95","77","41","M000"
"1994-10-11","14.1","8.1","1.0","M000","0.0","MZ","92","72","40","M000"
"1994-10-12","15.3","9.8","5.1","M000","0.0","MZ","95","78","50","M000"
"1994-10-13","17.1","9.7","5.6","M000","0.0","MZ","97","82","49","M000"
"1994-10-14","15.8","8.1","4.4","M000","0.0","MZ","88","63","29","M000"
"1994-10-15","15.6","7.9","3.7","M000","0.0","MZ","75","52","21","M000"
"1994-10-16","15.3","7.4","3.4","M000","0.0","MZ","77","57","26","M000"
"1994-10-17","14.6","7.1","3.4","M000","0.0","MZ","83","62","31","M000"
"1994-10-18","11.1","5.4","1.5","M000","0.0","MZ","100","80","45","M000"
"1994-10-19","5.2","3.4","1.8","M000","3.4","MZ","100","98","85","M000"
"1994-10-20","3.8","2.8","1.5","M000","20.6","MZ","100","100","94","M000"
"1994-10-21","5.9","4.0","1.6","M000","17.4","MZ","100","100","100","M000"
"1994-10-22","6.8","2.8","-0.2","M000","0.4","MZ","100","100","100","M000"
"1994-10-23","5.0","2.3","-0.2","M000","13.4","MZ","100","100","100","M000"
"1994-10-24","11.1","4.0","0.2","M000","0.0","MZ","100","66","27","M000"
"1994-10-25","9.2","3.7","0.5","M000","0.0","MZ","100","78","36","M000"
"1994-10-26","9.9","3.2","-0.5","M000","0.0","MZ","98","71","38","M000"
"1994-10-27","7.9","2.3","-0.5","M000","0.0","MZ","98","69","31","M000"
"1994-10-28","2.2","0.9","-0.8","M000","4.4","MZ","100","99","92","M000"
"1994-10-29","10.0","2.7","-0.6","M000","0.2","MZ","100","74","36","M000"
"1994-10-30","11.9","5.9","1.0","M000","0.0","MZ","85","69","47","M000"
"1994-10-31","11.6","5.7","2.5","M000","0.0","MZ","100","83","54","M000"
"1994-11-01","11.5","5.5","2.4","M000","0.0","MZ","100","92","63","M000"
"1994-11-02","7.0","4.9","2.6","M000","6.6","MZ","100","95","85","M000"
"1994-11-03","6.3","5.1","3.8","M000","5.2","MZ","100","100","100","M000"
"1994-11-04","6.7","5.7","5.3","M000","31.2","MZ","100","100","100","M000"
"1994-11-05","7.0","5.2","3.7","M000","281.4","MZ","100","100","100","M000"
"1994-11-06","5.8","3.9","2.6","M000","126.0","MZ","100","100","100","M000"
"1994-11-07","5.4","4.1","3.2","M000","1.8","MZ","100","100","100","M000"
"1994-11-08","5.0","3.5","1.5","M000","0.0","MZ","100","100","100","M000"
"1994-11-09","5.7","3.5","2.1","M000","3.2","MZ","100","100","87","M000"
"1994-11-10","8.3","3.0","0.9","M000","3.0","MZ","100","89","63","M000"
"1994-11-11","8.0","4.1","0.6","M000","0.0","MZ","83","58","32","M000"
"1994-11-12","10.6","4.0","0.8","M000","0.0","MZ","86","67","33","M000"
"1994-11-13","11.1","4.5","1.5","M000","0.0","MZ","87","73","42","M000"
"1994-11-14","11.6","5.7","2.6","M000","0.0","MZ","85","68","36","M000"
"1994-11-15","15.3","8.8","2.0","M000","0.0","MZ","77","49","24","M000"
"1994-11-16","13.9","9.0","3.0","M000","0.0","MZ","63","29","12","M000"
"1994-11-17","8.5","3.2","0.8","M000","0.0","MZ","78","58","36","M000"
"1994-11-18","12.7","6.5","0.7","M000","3.4","MZ","100","58","19","M000"
"1994-11-19","13.4","7.9","4.0","M000","0.0","MZ","84","67","35","M000"
"1994-11-20","16.6","9.6","6.9","M000","0.0","MZ","77","65","37","M000"
"1994-11-21","18.0","10.6","7.1","M000","0.0","MZ","61","34","14","M000"
"1994-11-22","11.5","6.0","2.3","M000","0.0","MZ","91","60","27","M000"
"1994-11-23","10.0","3.8","1.6","M000","0.0","MZ","95","84","57","M000"
"1994-11-24","15.4","6.6","1.4","M000","0.0","MZ","91","53","23","M000"
"1994-11-25","15.6","8.2","5.2","M000","0.0","MZ","46","36","18","M000"
"1994-11-26","11.6","6.0","3.3","M000","0.0","MZ","62","47","26","M000"
"1994-11-27","7.9","3.7","1.1","M000","0.0","MZ","72","60","41","M000"
"1994-11-28","12.9","4.8","0.7","M000","0.0","MZ","67","43","10","M000"
"1994-11-29","10.8","5.0","2.3","M000","0.0","MZ","67","53","32","M000"
"1994-11-30","10.9","3.8","1.4","M000","0.0","MZ","55","42","23","M000"
"1994-12-01","2.4","-0.8","-4.3","M000","0.0","MZ","100","83","34","M000"
"1994-12-02","-0.7","-1.3","-4.1","M000","0.0","MZ","100","99","91","M000"
"1994-12-03","5.2","-1.3","-4.4","M000","0.0","MZ","100","79","40","M000"
"1994-12-04","5.2","1.1","-2.3","M000","0.0","MZ","87","73","54","M000"
"1994-12-05","6.8","0.9","-1.5","M000","0.0","MZ","94","78","49","M000"
"1994-12-06","8.0","2.3","-0.5","M000","0.0","MZ","75","57","31","M000"
"1994-12-07","3.6","-0.1","-2.9","M000","0.0","MZ","100","75","49","M000"
"1994-12-08","4.5","-0.7","-3.6","M000","0.0","MZ","95","79","49","M000"
"1994-12-09","5.8","0.5","-2.8","M000","0.0","MZ","100","85","57","M000"
"1994-12-10","11.2","4.3","-0.4","M000","0.8","MY","100","65","24","M000"
"1994-12-11","15.6","8.1","2.8","M000","0.0","MZ","78","51","23","M000"
"1994-12-12","17.5","10.4","7.3","M000","0.0","MZ","34","22","12","M000"
"1994-12-13","16.0","9.1","6.1","M000","0.0","MZ","27","17","5","M000"
"1994-12-14","12.6","6.3","-0.2","M000","0.0","MZ","70","32","15","M000"
"1994-12-15","-0.1","-2.2","-4.6","M000","0.0","MZ","100","91","68","M000"
"1994-12-16","2.7","-2.3","-6.3","M000","0.2","MZ","100","75","41","M000"
"1994-12-17","7.6","-0.4","-3.6","M000","0.0","MZ","57","41","15","M000"
"1994-12-18","2.0","-3.3","-6.2","M000","0.0","MZ","86","69","48","M000"
"1994-12-19","0.1","-2.6","-4.7","M000","0.0","MZ","100","89","68","M000"
"1994-12-20","2.3","-2.8","-6.6","M000","2.0","MZ","100","78","44","M000"
"1994-12-21","2.1","-5.4","-8.2","M000","1.6","MZ","72","56","28","M000"
"1994-12-22","-1.7","-6.9","-9.3","M000","0.0","MZ","75","62","36","M000"
"1994-12-23","3.2","-3.4","-9.4","M000","0.0","MZ","88","70","45","M000"
"1994-12-24","2.2","-4.1","-7.4","M000","0.0","MZ","100","79","43","M000"
"1994-12-25","3.1","-3.9","-6.7","M000","0.2","MY","100","80","50","M000"
"1994-12-26","3.6","-2.1","-5.3","M000","0.0","MZ","78","61","37","M000"
"1994-12-27","6.2","0.7","-2.4","M000","0.0","MZ","75","62","40","M000"
"1994-12-28","9.9","3.2","-0.5","M000","0.0","MZ","81","68","43","M000"
"1994-12-29","5.4","1.5","-0.9","M000","0.0","MZ","100","86","62","M000"
"1994-12-30","3.0","0.8","-0.6","M000","3.8","MZ","100","99","90","M000"
"1994-12-31","5.7","1.6","-0.7","M000","0.2","MZ","100","57","12","M000"
"1995-01-01","2.2","-1.5","-5.5","M000","0.0","MZ","89","39","22","M000"
"1995-01-02","-4.5","-5.8","-7.8","M000","0.0","MZ","66","31","21","M000"
"1995-01-03","-1.6","-6.0","-10.7","M000","0.0","MZ","51","27","11","M000"
"1995-01-04","-3.9","-9.7","-13.3","M000","0.0","MZ","65","47","22","M000"
"1995-01-05","-4.0","-10.5","-14.9","M000","0.0","MZ","72","57","26","M000"
"1995-01-06","-6.1","-9.7","-12.7","M000","0.0","MZ","81","68","48","M000"
"1995-01-07","2.4","-4.9","-7.5","M000","0.0","MZ","54","43","16","M000"
"1995-01-08","-0.1","-7.1","-11.4","M000","0.0","MZ","75","58","29","M000"
"1995-01-09","4.3","-2.1","-7.0","M000","0.0","MZ","55","38","13","M000"
"1995-01-10","5.9","1.6","-2.5","M000","0.0","MZ","100","56","21","M000"
"1995-01-11","1.6","-1.1","-5.1","M000","0.4","MZ","100","79","30","M000"
"1995-01-12","-3.3","-5.8","-10.2","M000","0.0","MZ","64","44","22","M000"
"1995-01-13","-0.8","-7.7","-11.4","M000","1.4","MY","67","45","23","M000"
"1995-01-14","3.1","-6.0","-10.9","M000","3.8","MZ","70","52","15","M000"
"1995-01-15","4.3","-4.8","-8.7","M000","5.4","MY","81","65","28","M000"
"1995-01-16","4.4","-4.8","-9.1","M000","4.2","MY","78","64","31","M000"
"1995-01-17","2.8","-5.3","-8.5","M000","0.8","MY","70","55","27","M000"
"1995-01-18","-3.0","-5.8","-9.2","M000","0.0","MZ","100","75","51","M000"
"1995-01-19","3.9","-3.2","-7.4","M000","5.4","MZ","100","59","10","M000"
"1995-01-20","0.1","-4.3","-7.2","M000","0.2","MZ","88","68","36","M000"
"1995-01-21","4.8","-3.7","-8.0","M000","3.2","MZ","87","61","32","M000"
"1995-01-22","4.5","-1.9","-5.4","M000","0.0","MZ","100","73","29","M000"
"1995-01-23","5.1","-0.3","-4.5","M000","0.0","MZ","100","86","31","M000"
"1995-01-24","4.3","-0.2","-3.6","M000","0.2","MZ","79","44","13","M000"
"1995-01-25","10.1","2.4","-3.0","M000","4.2","MZ","100","68","32","M000"
"1995-01-26","3.6","-0.5","-4.2","M000","0.0","MZ","100","77","48","M000"
"1995-01-27","1.6","-3.4","-6.6","M000","2.2","MZ","95","50","13","M000"
"1995-01-28","","-3.1","-6.6","M000","0.0","MZ","77","60","33","M000"
"1995-01-29","6.9","1.7","-2.4","M000","0.0","MZ","75","52","25","M000"
"1995-01-30","6.3","0.8","-2.7","M000","0.4","MZ","100","73","40","M000"
"1995-01-31","8.5","0.4","-6.1","M000","0.0","MZ","82","43","","M000"
"1995-02-01","9.7","-1.1","-7.2","M000","0.0","MZ","89","68","28","M000"
"1995-02-02","5.5","-1.7","-4.0","M000","0.0","MZ","83","70","40","M000"
"1995-02-03","7.9","0.6","-2.2","M000","0.0","MZ","74","59","26","M000"
"1995-02-04","9.1","3.8","-0.8","M000","0.0","MZ","74","54","26","M000"
"1995-02-05","12.6","5.9","1.7","M000","0.0","MZ","52","34","14","M000"
"1995-02-06","10.4","3.7","1.3","M000","0.0","MZ","62","50","32","M000"
"1995-02-07","13.8","5.5","1.4","M000","0.0","MZ","54","39","16","M000"
"1995-02-08","6.5","1.4","-1.5","M000","0.0","MZ","100","74","36","M000"
"1995-02-09","7.5","1.2","-1.6","M000","0.0","MZ","100","68","28","M000"
"1995-02-10","6.5","0.1","-3.2","M000","0.0","MZ","83","60","29","M000"
"1995-02-11","4.1","-1.1","-3.9","M000","1.2","MZ","100","92","66","M000"
"1995-02-12","6.3","-1.1","-3.5","M000","0.0","MZ","100","90","58","M000"
"1995-02-13","0.7","-1.1","-2.7","M000","0.8","MZ","100","100","92","M000"
"1995-02-14","5.7","-0.5","-4.9","M000","8.4","MZ","100","55","7","M000"
"1995-02-15","8.9","0.7","-3.6","M000","0.0","MZ","85","55","15","M000"
"1995-02-16","5.9","1.5","-1.6","M000","0.8","MZ","100","53","17","M000"
"1995-02-17","8.6","1.8","-2.0","M000","0.0","MZ","100","59","25","M000"
"1995-02-18","6.0","0.7","-2.0","M000","1.2","MZ","100","45","17","M000"
"1995-02-19","6.0","-1.3","-5.5","M000","0.0","MZ","71","42","14","M000"
"1995-02-20","12.1","2.3","-3.5","M000","0.0","MZ","78","58","20","M000"
"1995-02-21","6.8","1.0","-3.0","M000","0.0","MZ","100","78","41","M000"
"1995-02-22","3.8","-0.6","-3.0","M000","1.0","MZ","100","91","68","M000"
"1995-02-23","6.3","-0.5","-4.7","M000","7.8","MZ","100","68","20","M000"
"1995-02-24","0.9","-1.7","-4.3","M000","2.8","MZ","100","85","55","M000"
"1995-02-25","5.1","0.9","-2.3","M000","7.8","MZ","100","80","33","M000"
"1995-02-26","4.2","-0.9","-3.8","M000","5.0","MZ","99","67","35","M000"
"1995-02-27","2.2","-3.2","-6.8","M000","2.0","MZ","63","36","14","M000"
"1995-02-28","10.7","-1.0","-8.3","M000","0.0","MZ","77","53","9","M000"
"1995-03-01","8.1","0.6","-4.4","M000","0.0","MZ","88","65","28","M000"
"1995-03-02","7.6","-0.4","-4.4","M000","0.0","MZ","92","56","16","M000"
"1995-03-03","4.1","-1.5","-6.5","M000","0.0","MZ","100","61","23","M000"
